name,train_data_size,val_data_size,random_seed,representation,train_acc,val_acc,test_acc,num_epochs,batch_size,target_frames,pooling_mode
timesurface_09_59_8_400_linear,0.9,0.1,59,timesurface,0.9927834868431091,0.9252336621284485,0.9128788113594055,8,8,400,linear
timesurface_09_59_8_500_linear,0.9,0.1,59,timesurface,1.0,0.9532710313796997,0.8939393758773804,16,8,500,linear
timesurface_09_59_8_600_linear,0.9,0.1,59,timesurface,1.0,0.9439252614974976,0.9166666865348816,18,8,600,linear
timesurface_09_59_8_700_linear,0.9,0.1,59,timesurface,1.0,0.9158878326416016,0.9128788113594055,10,8,700,linear
timesurface_09_59_8_800_linear,0.9,0.1,59,timesurface,1.0,0.9439252614974976,0.8977272510528564,14,8,800,linear
timesurface_09_44_8_25_max,0.9,0.1,44,timesurface,0.9268041253089905,0.7570093274116516,0.6553030014038086,10,8,25,max
timesurface_09_44_8_50_max,0.9,0.1,44,timesurface,0.9886597990989685,0.8504672646522522,0.7121211886405945,12,8,50,max
timesurface_09_44_8_100_max,0.9,0.1,44,timesurface,0.9969072341918945,0.8785046935081482,0.8030303120613098,8,8,100,max
timesurface_09_44_8_150_max,0.9,0.1,44,timesurface,0.9886597990989685,0.9345794320106506,0.8409090638160706,12,8,150,max
timesurface_09_44_8_200_max,0.9,0.1,44,timesurface,0.9721649289131165,0.8598130941390991,0.7916666865348816,16,8,200,max
timesurface_09_44_8_300_max,0.9,0.1,44,timesurface,1.0,0.9439252614974976,0.8825757503509521,14,8,300,max
timesurface_09_44_8_400_max,0.9,0.1,44,timesurface,1.0,0.9532710313796997,0.8598484992980957,16,8,400,max
timesurface_09_44_8_500_max,0.9,0.1,44,timesurface,0.9927834868431091,0.9252336621284485,0.8636363744735718,8,8,500,max
timesurface_09_44_8_600_max,0.9,0.1,44,timesurface,0.9969072341918945,0.9532710313796997,0.8787878751754761,12,8,600,max
timesurface_09_44_8_700_max,0.9,0.1,44,timesurface,0.9989690780639648,0.9532710313796997,0.9128788113594055,12,8,700,max
timesurface_09_44_8_800_max,0.9,0.1,44,timesurface,0.9927834868431091,0.9158878326416016,0.8712121248245239,12,8,800,max
timesurface_09_44_8_25_avg,0.9,0.1,44,timesurface,0.9123711585998535,0.7383177280426025,0.7196969985961914,12,8,25,avg
timesurface_09_44_8_50_avg,0.9,0.1,44,timesurface,0.9989690780639648,0.7850467562675476,0.75,16,8,50,avg
timesurface_09_44_8_100_avg,0.9,0.1,44,timesurface,1.0,0.9345794320106506,0.810606062412262,12,8,100,avg
timesurface_09_44_8_150_avg,0.9,0.1,44,timesurface,0.9845361113548279,0.8504672646522522,0.814393937587738,10,8,150,avg
timesurface_09_44_8_200_avg,0.9,0.1,44,timesurface,1.0,0.9439252614974976,0.8712121248245239,14,8,200,avg
timesurface_09_44_8_300_avg,0.9,0.1,44,timesurface,1.0,0.9439252614974976,0.9015151262283325,12,8,300,avg
timesurface_09_44_8_400_avg,0.9,0.1,44,timesurface,1.0,0.9439252614974976,0.8825757503509521,12,8,400,avg
timesurface_09_44_8_500_avg,0.9,0.1,44,timesurface,1.0,0.9439252614974976,0.8333333134651184,14,8,500,avg
timesurface_09_44_8_600_avg,0.9,0.1,44,timesurface,0.983505129814148,0.9065420627593994,0.8863636255264282,8,8,600,avg
timesurface_09_44_8_700_avg,0.9,0.1,44,timesurface,0.991752564907074,0.9252336621284485,0.8522727489471436,12,8,700,avg
timesurface_09_44_8_800_avg,0.9,0.1,44,timesurface,0.9876288771629333,0.9065420627593994,0.8674242496490479,8,8,800,avg
timesurface_09_44_8_25_linear,0.9,0.1,44,timesurface,0.9804123640060425,0.8037382960319519,0.689393937587738,12,8,25,linear
timesurface_09_44_8_50_linear,0.9,0.1,44,timesurface,0.9958763122558594,0.7663551568984985,0.7121211886405945,12,8,50,linear
timesurface_09_44_8_100_linear,0.9,0.1,44,timesurface,0.9979381561279297,0.8971962332725525,0.7992424368858337,14,8,100,linear
timesurface_09_44_8_150_linear,0.9,0.1,44,timesurface,0.9907216429710388,0.8971962332725525,0.8030303120613098,8,8,150,linear
timesurface_09_44_8_200_linear,0.9,0.1,44,timesurface,0.9989690780639648,0.9532710313796997,0.8939393758773804,12,8,200,linear
timesurface_09_44_8_300_linear,0.9,0.1,44,timesurface,0.9896907210350037,0.9065420627593994,0.8636363744735718,10,8,300,linear
timesurface_09_44_8_400_linear,0.9,0.1,44,timesurface,1.0,0.9532710313796997,0.8901515007019043,12,8,400,linear
timesurface_09_44_8_500_linear,0.9,0.1,44,timesurface,0.9886597990989685,0.9065420627593994,0.8598484992980957,12,8,500,linear
timesurface_09_44_8_600_linear,0.9,0.1,44,timesurface,0.9804123640060425,0.9345794320106506,0.8674242496490479,10,8,600,linear
timesurface_09_44_8_700_linear,0.9,0.1,44,timesurface,0.9989690780639648,0.9532710313796997,0.8787878751754761,10,8,700,linear
timesurface_09_44_8_800_linear,0.9,0.1,44,timesurface,1.0,0.9345794320106506,0.8825757503509521,12,8,800,linear
